"Gene ID","source_id","sense - T05 - unique only","sense - T10 - unique only","sense - T15 - unique only","sense - T20 - unique only","sense - T25 - unique only","sense - T30 - unique only","sense - T35 - unique only","sense - T40 - unique only","antisense - T05 - unique only","antisense - T10 - unique only","antisense - T15 - unique only","antisense - T20 - unique only","antisense - T25 - unique only","antisense - T30 - unique only","antisense - T35 - unique only","antisense - T40 - unique only","sense - T05","sense - T10","sense - T15","sense - T20","sense - T25","sense - T30","sense - T35","sense - T40","antisense - T05","antisense - T10","antisense - T15","antisense - T20","antisense - T25","antisense - T30","antisense - T35","antisense - T40"
"PF3D7_1474100","PF3D7_1474100.1","3.81","0.78","0.54","1.21","46.92","140.74","105.2","37.24","0.25","0.52","0","0","0","0","0.45","2.19","3.09","0.69","0.49","1.1","42.88","130.65","99.09","32.52","0.21","0.46","0","0","0","0","0.42","1.91"
"PF3D7_1474600","PF3D7_1474600.1","183.2","207.84","215.88","205.05","144.08","181.24","228.14","153.21","0.24","0.32","0.83","0.37","0.39","0.72","0.42","1.95","148.61","183.81","195.12","186.25","131.78","168.51","214.49","133.91","0.25","0.28","0.75","0.34","0.36","0.67","0.39","1.84"
"PF3D7_1476200","PF3D7_1476200.1","3.44","3.03","15.46","174.69","389.97","118.14","29.88","8.34","0.06","0.12","0.26","0.75","3.22","1.22","0.16","1.1","3.19","2.89","14.14","158.93","357.01","110.19","28.14","7.58","0.1","0.11","0.23","0.73","2.94","1.24","0.15","0.96"
"PF3D7_1476300","PF3D7_1476300.1","450.4","103.54","14.18","2.52","2.75","5.08","23.98","584.76","0","0.11","0.23","0.1","0.18","0.05","0.05","1.71","365.98","91.49","12.81","2.34","2.55","4.85","22.58","511.24","0","0.1","0.21","0.09","0.16","0.05","0.04","1.54"
"PF3D7_1477200","PF3D7_1477200.1","0.13","0","0.42","15.96","20.47","5.75","0.59","2.17","0","0.14","0","0","0","0","0","1.66","0.22","0","0.38","14.5","18.71","5.34","0.55","2","0.11","0.12","0","0.12","0","0","0","1.45"
"PF3D7_1477400","PF3D7_1477400.1","1.53","1.15","2.48","24.37","84.57","138.67","104.28","81.56","0","0","0","0.19","0","0","0.09","1.66","1.24","1.01","2.24","22.14","77.28","128.72","98.01","71.22","0.08","0","0","0.18","0","0","0.08","1.45"
"PF3D7_1477700","PF3D7_1477700.1","3.82","4.78","1.91","1.82","12.36","53.33","96.73","120.4","0.64","0.65","0.11","0","0.18","0.1","0.19","1.63","3.1","4.22","1.72","1.65","11.3","49.51","90.92","105.14","0.52","0.58","0.1","0.09","0.24","0.18","0.18","1.42"
"PF3D7_1478600","PF3D7_1478600.1","14.13","97.49","433.55","626.9","252.73","114.7","47.8","16.89","0","0.03","0.03","0.09","0.04","0","0.04","0.61","29.39","226.41","1042.9","1506.19","612.42","292.58","116.68","43.88","0.08","0.02","0.19","0.25","0.06","0.06","0.08","1.48"
"PF3D7_1478700","PF3D7_1478700.1","0.08","0.08","0.26","0.95","10.89","8.92","1.83","1.11","0.08","0.17","0","0.16","0","0.15","0.07","1.59","0.07","0.07","0.24","0.86","9.96","8.35","1.79","0.97","0.07","0.15","0","0.14","0","0.14","0.14","1.46"
"PF3D7_1479500","PF3D7_1479500.1","0","0","0","0","0.09","0","0.18","1.29","0","0","0","0","0","0","0.09","1.29","0","0","0","0.09","0.16","0","0.43","2.33","0","0","0","0","0","0","0.17","2.16"
"PF3D7_1479800","PF3D7_1479800.1","0","0","0","0","0","0","0.08","0.52","0","0","0","0","0","0","0","0.34","0.07","0","0","0","0","0","0.07","1.05","0.07","0.16","0","0.16","0","0","0","1.05"
"PF3D7_1200700","PF3D7_1200700.1","3879.28","4905.12","2116.57","412.96","85.96","75.72","46.03","20.47","2.41","3.25","2.23","2.58","1.39","1.26","0.41","2.11","3193.01","4399.6","1939.49","380.04","79.87","71.75","43.54","18.26","2.01","2.9","2.2","2.43","1.27","1.29","0.39","1.85"
"PF3D7_1204700","PF3D7_1204700.1","11.02","8.12","3.52","6.1","30.05","95.94","119.67","65.28","2.05","0.52","0","0","0","0.47","0","0.49","8.93","7.17","3.43","5.54","28.04","89.49","113.96","57","1.87","0.93","0.24","0","0","0.88","0.43","0.43"
"PF3D7_1207600","PF3D7_1207600.1","8.6","45.14","75.34","100.52","109.62","102.67","57.67","19.83","0.36","0.11","0","0.1","0.13","0.43","1.37","2.52","7.14","40.36","68.22","91.66","100.48","95.39","54.42","17.53","0.33","0.09","0","0.09","0.12","0.4","1.28","2.24"
"PF3D7_1209400","PF3D7_1209400.1","135.04","52.38","6.86","6.48","27.77","37.55","26.7","19.25","0.31","0.08","0.08","0","0.03","0","0.07","1.24","110.03","46.59","6.2","5.98","25.67","34.92","25.16","16.9","0.29","0.07","0.11","0","0.03","0.07","0.1","1.08"
"PF3D7_1210100","PF3D7_1210100.1","54.63","17.84","5.8","34.55","53.48","61.35","79.36","95.1","0","0","0","0.19","0.17","0.64","0.09","0.76","44.38","15.84","5.33","31.55","48.95","56.95","74.59","83.12","0","0.09","0","0.17","0.15","0.6","0.08","0.67"
"PF3D7_1210900","PF3D7_1210900.1","5.12","4.3","5.41","3.74","12.95","34.65","53.05","50.18","0.07","0.07","0.22","0","0","0","0.12","1.81","4.15","3.8","4.89","3.46","11.84","32.29","49.98","43.88","0.06","0.06","0.2","0.06","0.05","0.06","0.12","1.58"
"PF3D7_1211700","PF3D7_1211700.1","65.93","15.08","2.25","1.24","25.92","123.89","227.63","292.64","0.49","0.46","0.26","0.39","0.37","0.6","0.43","2.15","53.56","13.31","2.07","1.13","23.69","115.01","213.98","255.63","0.4","0.41","0.23","0.39","0.34","0.59","0.41","1.88"
"PF3D7_1211800","PF3D7_1211800.1","233.59","115.47","88.36","128.04","151.01","152.54","248.68","398.69","0.24","0.25","0.17","0.15","0.14","0","0","1.87","1232.59","620.88","494.66","665.09","851.84","885.92","1339.08","1985.92","1.84","0.95","1.09","0.77","0.56","0.55","1.08","5.5"
"PF3D7_1211900","PF3D7_1211900.1","147.74","119.79","151.11","227.32","232.61","198","123.74","84.86","0.27","0.1","0.08","0.16","0.04","0.16","0.15","1.57","119.79","105.74","136.53","206.52","212.58","183.83","116.34","74.12","0.22","0.09","0.07","0.15","0.04","0.15","0.14","1.37"
"PF3D7_1213400","PF3D7_1213400.1","1.83","3.52","2.67","2.46","2.06","1.04","1.38","2.57","0.21","0.27","0.11","0.2","0","0.1","0.1","1.39","1.52","3.1","2.41","2.28","2.16","1.15","1.43","2.34","0.17","0.24","0.1","0.19","0","0.14","0.09","1.21"
"PF3D7_1213500","PF3D7_1213500.1","0.49","1.32","1.17","1.1","0.66","0.57","0.47","2","0.44","0.27","0.33","0.08","0.96","1.67","1.45","2.38","0.4","1.24","1.06","1.04","0.64","0.53","0.44","1.74","0.36","0.24","0.3","0.08","0.88","1.55","1.44","2.08"
"PF3D7_1214200","PF3D7_1214200.1","0.17","0.53","0.92","2.47","8.64","11.95","5.36","3.48","1.21","0.71","0","0.16","0.58","2.55","6.59","5.97","0.14","0.47","0.83","2.25","7.9","11.09","5.04","3.04","0.98","0.78","0","0.15","0.53","2.51","6.19","5.21"
"PF3D7_1214300","PF3D7_1214300.1","19.65","65.17","113.87","131.54","114.08","146.02","144.95","78.27","0.29","0.07","0.15","0.14","0.06","0.13","0.06","1.03","15.93","57.65","102.95","119.66","104.41","135.86","136.65","68.65","0.35","0.06","0.14","0.12","0.05","0.12","0.06","0.9"
"PF3D7_1214600","PF3D7_1214600.1","2.53","14.36","23.7","36.57","36.33","44.13","38.46","17.93","0.58","0.8","1.24","3.9","1.3","2.15","1.55","2.05","2.06","12.67","21.41","33.39","33.2","40.96","36.15","15.66","0.47","0.7","1.12","3.54","1.19","2","1.46","1.96"
"PF3D7_1215500","PF3D7_1215500.1","1.33","0","0.47","0","0.74","0.81","0","1.27","8.86","6.34","1.87","0.84","6.26","26.48","29.77","32.24","1.8","1.2","0.85","0","1.01","1.13","0.37","1.11","7.18","5.6","1.69","0.77","5.72","24.59","27.98","28.15"
"PF3D7_1217300","PF3D7_1217300.1","28.2","31.45","29.02","29.92","56.8","80.23","89.17","58.09","2.38","1.15","0.61","0.83","0.94","0.8","0.26","3.18","51.04","60.4","57.46","49.83","108.98","176.56","176.75","112.53","2.17","1.02","1.2","0.75","0.96","1.07","0.24","3.02"
"PF3D7_1217500","PF3D7_1217500.1","456.27","575.05","516.57","512.92","439.21","471.6","288.65","172.5","0.43","0","0.15","0.27","0.24","0.13","0.26","2.07","370.3","508.49","467.81","466.77","401.91","438.28","271.29","150.63","0.35","0","0.14","0.37","0.55","0.37","0.24","1.93"
"PF3D7_1219700","PF3D7_1219700.1","1.14","0.83","0.51","0.46","0.27","2.24","0.57","2.18","0.81","0.5","0.51","2.16","0.81","0.75","1.01","2.02","0.92","0.73","0.47","0.42","0.25","2.08","0.54","1.9","0.66","0.44","0.47","1.97","0.74","0.69","0.94","1.76"
"PF3D7_1220100","PF3D7_1220100.1","12.37","34.58","55.8","62.85","58.53","59.39","60.87","42.41","0.05","0.05","0","0","0.04","0.14","0.44","1.92","10.03","30.52","50.42","57.09","53.52","55.13","57.3","37.03","0.04","0.05","0.05","0","0.04","0.13","0.42","1.72"
"PF3D7_1221200","PF3D7_1221200.1","13.62","25.78","83.61","145.93","127.25","130.61","134.56","81.31","11.3","2.07","0.61","0.55","2.65","8","5.89","18.04","11.04","22.76","75.54","132.55","116.5","121.25","126.47","71","9.16","1.83","0.55","0.5","2.42","7.42","5.54","15.75"
"PF3D7_1221500","PF3D7_1221500.1","0.85","0.38","0.23","0.28","10.65","21.01","12.3","4.58","0.04","0","0.04","0.04","0.06","0.14","0.16","2.22","0.75","0.43","0.32","0.41","9.81","19.66","11.62","4","0.03","0.07","0.11","0.1","0.06","0.19","0.18","1.94"
"PF3D7_1222300","PF3D7_1222300.1","81.51","51.11","164.77","347.03","483.02","695.06","984.65","660.28","0.19","0.23","0.12","0.32","0.19","0.9","0.6","2.1","66.15","45.29","148.94","315.21","441.45","645.35","925.51","576.61","0.15","0.2","0.11","0.29","0.17","0.87","0.56","1.86"
"PF3D7_1223200","PF3D7_1223200.1","25.48","26.9","34.43","39.18","39.16","51.78","68.59","70.22","0.07","0.14","0.07","0.19","0.34","0.5","0.18","2.48","20.77","23.81","31.17","36","35.89","48.3","64.58","61.49","0.11","0.12","0.13","0.18","0.36","0.47","0.17","2.22"
"PF3D7_1223700","PF3D7_1223700.1","11.09","4.28","11.24","51.06","113.12","171.65","165.94","98.08","3.39","6.94","10.64","12.71","2.73","1.15","0.9","2.17","8.99","3.78","10.16","46.38","103.37","159.34","155.97","85.64","2.75","6.13","9.62","11.55","2.49","1.06","0.85","1.89"
"PF3D7_1224400","PF3D7_1224400.1","54.31","129.87","144.06","144.07","114.31","87","48.18","18.98","0.57","0.11","0","0.1","0","0.57","0.41","2.19","44.2","114.63","130.31","131","104.54","80.9","45.32","16.71","0.46","0.09","0","0.13","0","0.58","0.39","1.91"
"PF3D7_1224500","PF3D7_1224500.1","67.89","15.16","2.87","13.57","56.66","128.55","197.47","286.32","0.11","0","0.72","0.32","0.09","0.62","0.3","1.95","55.14","13.38","2.59","12.33","51.86","119.34","185.6","250.11","0.18","0","0.65","0.29","0.17","0.77","0.38","1.7"
"PF3D7_1226000","PF3D7_1226000.1","1.16","0.87","0.79","2.44","13.96","21.02","10.89","5.81","0","0.03","0.07","0.03","0.03","0.03","0.15","1.47","0.97","0.77","0.72","2.24","12.75","19.54","10.24","5.08","0.03","0.06","0.07","0.03","0.05","0.03","0.14","1.28"
"PF3D7_1226200","PF3D7_1226200.1","5.47","4.45","2.53","1.47","1.24","2.83","0.85","2.29","0","0.05","0.06","0","0","0","0.09","1.22","4.65","4.27","2.28","1.47","1.13","2.72","0.88","2.26","0.04","0.1","0.05","0.05","0","0.05","0.09","1.11"
"PF3D7_1227900","PF3D7_1227900.1","18.38","52.87","95.47","111.28","88.63","79.46","48.68","18.5","0.22","0.17","0.17","0.1","0.09","0.05","0.05","1.58","17.53","53.85","100.2","116.83","94.55","83.32","53.06","20.56","0.18","0.2","0.21","0.09","0.08","0.05","0.05","1.42"
"PF3D7_1228500","PF3D7_1228500.1","19.13","4.49","2.4","5.33","29.31","69.29","49.76","27.96","15.5","5.34","0.64","0","0","0.21","4.62","36","15.51","3.96","2.17","4.84","26.78","64.32","46.83","24.47","12.63","4.71","0.58","0","0.06","0.26","4.34","31.43"
"PF3D7_1229300","PF3D7_1229300.1","87.38","19.1","4.53","5.9","3.15","10.25","35.56","145.77","0.16","0.38","0.23","0.3","0.13","0.23","0.19","1.71","70.85","16.95","4.18","5.38","2.95","9.59","33.47","127.47","0.13","0.37","0.21","0.27","0.14","0.21","0.18","1.57"
"PF3D7_1229500","PF3D7_1229500.1","51.27","181.79","328.86","503.97","675.77","615.86","445.04","133.27","0.34","0.18","0.3","0.16","0.62","1.26","1.92","3.12","41.57","160.46","297.17","457.82","617.63","571.75","418.33","116.51","0.28","0.15","0.27","0.15","0.56","1.17","1.8","2.72"
"PF3D7_1229900","PF3D7_1229900.1","8.12","5.09","6.64","8.24","13.14","23.2","21.23","15.3","2.65","0.78","0.24","0.13","0.04","0.29","0.08","1.98","6.66","4.58","6.04","7.49","12.11","21.57","20.03","13.36","2.15","0.77","0.21","0.12","0.03","0.38","0.11","1.73"
"PF3D7_1229900","PF3D7_1229900.2","8.12","5.09","6.64","8.24","13.14","23.2","21.23","15.3","2.65","0.78","0.24","0.13","0.04","0.29","0.08","1.98","6.66","4.58","6.04","7.49","12.11","21.57","20.03","13.36","2.15","0.77","0.21","0.12","0.03","0.38","0.11","1.73"
"PF3D7_1230500","PF3D7_1230500.1","6.16","23.83","37.27","42.96","38.96","34.99","17.12","7.26","0.18","0.06","0","0.06","0.05","0.28","0.27","2.18","5.05","21.03","33.67","39.02","35.6","32.53","16.09","6.34","0.15","0.06","0","0.05","0.05","0.26","0.26","1.91"
"PF3D7_1232100","PF3D7_1232100.1","59.03","15.79","6.43","81.94","296.49","365.78","366.58","204.72","0.09","0.04","0.09","0.12","0.36","0.36","0.31","2.15","48.14","14.44","6.18","74.77","271.63","340.11","344.82","178.94","0.07","0.04","0.12","0.19","0.33","0.37","0.29","1.91"
"PF3D7_1232900","PF3D7_1232900.1","2.42","1.81","2.21","15.01","28.18","30.63","11.4","5.26","0.13","0.13","0.14","0.06","0.05","0.24","0.17","2.19","1.96","1.59","2","13.69","25.8","28.49","10.71","4.59","0.16","0.18","0.12","0.06","0.05","0.22","0.16","1.91"
"PF3D7_1233700","PF3D7_1233700.1","14.22","4.96","1.97","1.78","7.27","11.57","13.66","30.41","0.32","0.16","0.17","0.05","0.44","0.78","0.71","3.72","11.62","4.38","1.78","1.61","6.68","10.83","12.89","26.55","0.3","0.14","0.25","0.05","0.4","0.77","0.71","3.3"
"PF3D7_1234000","PF3D7_1234000.1","11.39","8.79","21.28","57.85","58.17","71.71","61.41","39.47","0","0.15","0.85","0.21","0.49","0.34","0.52","2.53","9.29","7.76","19.22","52.67","53.16","66.63","57.78","34.47","0","0.13","0.77","0.19","0.45","0.31","0.49","2.21"
"PF3D7_1235100","PF3D7_1235100.1","20.24","11.45","5.46","4.51","3.94","9.51","20.57","34.64","0","0","0","0","0.36","0","0","5.77","16.41","10.11","4.93","4.1","3.6","8.83","19.33","30.61","0","0","0","0","0.33","0","0","5.04"
"PF3D7_1235600","PF3D7_1235600.1","46.19","14.39","4.44","2.53","31.61","188.64","358.68","254.44","0.35","0.57","0.07","0.2","0.17","0.71","0.87","2.14","37.45","12.7","4.08","2.36","28.99","175.11","337.34","222.3","0.28","0.51","0.07","0.18","0.16","0.66","0.81","1.87"
"PF3D7_1236700","PF3D7_1236700.1","19.74","4.92","5.02","33.63","66.87","70.04","66.49","38.5","0.43","0.12","0.32","0.12","0.2","1.06","1.72","4.26","16","4.45","4.6","30.87","61.16","65.44","62.59","33.67","0.35","0.16","0.29","0.16","0.19","1.04","1.77","3.77"
"PF3D7_1237300","PF3D7_1237300.1","2.01","1.03","0.11","0.19","0.08","1.11","0.8","3.18","1.11","3.09","4.47","4.7","2.18","2.59","2.31","1.74","1.63","0.91","0.1","0.26","0.08","1.03","0.92","2.86","0.9","2.73","4.04","4.27","1.99","2.41","2.18","1.52"
"PF3D7_1238000","PF3D7_1238000.1","86.77","45.33","19.57","14.86","7.44","4.59","14.91","141.5","1.04","3.41","4.18","3.76","1.73","2.3","1.47","3.39","70.35","40.01","17.69","13.68","6.8","4.26","14.01","123.73","0.84","3.01","3.78","3.42","1.58","2.13","1.38","2.96"
"PF3D7_1238100","PF3D7_1238100.1","6.23","30.32","75.85","158.03","254.71","254.2","172.33","50.31","0","0","0","0.13","0","0.5","0.12","1.17","5.05","26.77","68.66","143.66","232.76","235.98","161.96","44.16","0","0","0","0.12","0","0.58","0.11","1.02"
"PF3D7_1238900","PF3D7_1238900.1","346.4","187.02","29.17","55.22","36.25","36.07","38.5","31.38","2.37","1.99","1.41","1.68","0.71","1.06","0.38","2.85","280.86","165.08","26.36","50.21","33.13","33.54","36.19","27.45","1.92","1.76","1.28","1.58","0.65","1.04","0.35","2.49"
"PF3D7_1239500","PF3D7_1239500.1","6.59","1.42","0.39","1.76","9.12","17.39","27.78","32.55","0.09","0.03","0","0","0.05","0.03","0.03","1.42","5.37","1.31","0.41","1.6","8.4","16.17","26.16","28.53","0.07","0.03","0","0","0.07","0.03","0.03","1.24"
"PF3D7_1239600","PF3D7_1239600.1","1.53","0.21","0.65","16.56","33.96","47.25","49.87","24.01","3.89","2.51","0.65","0.19","0.26","0.09","1","2.35","1.24","0.18","0.59","15.04","31.03","43.87","46.87","20.97","3.15","2.22","0.59","0.18","0.23","0.09","0.94","2.05"
"PF3D7_1240000","PF3D7_1240000.1","20.99","47.51","45.35","33.55","24.17","20.79","16.44","15.23","0.69","1.35","0.54","0.27","0.1","0.05","0.1","1.1","17.02","41.93","40.97","30.57","22.09","19.3","15.5","13.35","0.56","1.19","0.49","0.25","0.13","0.05","0.1","0.96"
"PF3D7_1240200","PF3D7_1240200.1","0.07","0.07","0","0.07","0.06","0.07","0.06","1.64","0.33","0.41","0.35","0.21","0.21","0.17","0.19","1.54","0.09","0.07","0.07","0.06","0.06","0.09","0.15","1.43","0.27","0.36","0.35","0.19","0.19","0.19","0.18","1.4"
"PF3D7_1240900","PF3D7_1240900.1","6.21","2.94","1.43","0.86","2.02","2.92","4.57","10.15","0.19","0.08","0.06","0.01","0.07","0.02","0.19","0.91","5.77","2.98","1.48","0.91","2.07","3.1","5.06","10.37","0.41","0.18","0.08","0.14","0.11","0.05","0.39","1.56"
"PF3D7_1241200","PF3D7_1241200.1","15.61","37.98","50.56","55.06","53.93","58.27","68.08","48.78","0.04","0.05","0.06","0.09","0.02","0.05","0.08","1.39","12.7","33.59","45.69","50.05","49.31","54.18","64.07","42.66","0.09","0.06","0.08","0.09","0.02","0.07","0.09","1.22"
"PF3D7_1241500","PF3D7_1241500.1","3.24","1.66","1.95","29.8","68.79","69.44","54.65","28.78","0","0","0","0.14","0.06","0.14","0.13","1.27","2.63","1.53","1.76","27.13","62.91","64.52","51.37","25.19","0.12","0","0","0.13","0.11","0.13","0.12","1.11"
"PF3D7_1241600","PF3D7_1241600.1","2.53","1.11","0.26","2.64","15.45","33.85","37.03","24.73","0","0.12","0.13","0.11","0.2","0.67","0.43","2.08","2.15","1.09","0.23","2.5","14.49","31.42","34.9","21.79","0","0.11","0.12","0.83","0.64","0.82","0.7","1.92"
"PF3D7_1241900","PF3D7_1241900.1","91.68","112.32","124.6","118.72","97.36","95.59","125.29","143.86","0.05","0","0.19","0.09","0.08","0.08","0.2","0.96","97.66","137.46","148.13","141.98","115.63","121.98","154.27","159.25","0.07","0.04","0.22","0.08","0.1","0.12","0.19","1.15"
"PF3D7_1242000","PF3D7_1242000.1","8.04","3.58","3.57","4.33","4.22","10.29","25.77","46.33","0.99","2.26","2.09","1.33","0.82","0.64","0.77","2.62","6.57","3.16","3.23","4.08","3.9","9.56","24.27","40.5","0.8","2","1.95","1.21","0.75","0.6","0.73","2.34"
"PF3D7_1242100","PF3D7_1242100.1","3.59","2.3","15.67","31.23","30.27","44.64","38.55","25.82","0","0.46","0","0","0","0","0","3.44","2.91","2.03","14.16","29.14","27.66","41.44","36.23","22.55","0","0.41","0","0","0","0","0","3.01"
"PF3D7_1243400","PF3D7_1243400.1","96.43","37.35","3.91","1.06","10.92","19.91","13.4","14.91","0.35","0.21","0.07","0.13","0.06","0.32","0.06","2.27","78.3","32.97","3.6","0.97","9.98","18.55","12.66","13.02","0.28","0.19","0.07","0.12","0.05","0.3","0.06","1.99"
"PF3D7_1244100","PF3D7_1244100.1","116.56","43.86","41.19","88.1","111.22","113.43","62.46","32.97","0.05","0.02","0","0.11","0.12","0.18","0.02","1.19","94.51","38.8","37.32","80.25","101.73","105.37","58.76","28.79","0.04","0.06","0","0.17","0.11","0.18","0.06","1.1"
"PF3D7_1244700","PF3D7_1244700.1","149.32","127.83","193.25","195.24","194.73","161.54","156.43","275.37","0.42","1","1.91","2.65","1.73","3.84","1.72","3.06","121.97","113.84","175.79","178.42","179.22","150.78","147.48","241.85","0.34","1.13","1.73","2.52","1.59","3.68","1.85","3.02"
"PF3D7_1244900","PF3D7_1244900.1","4.75","4.23","4.76","5.76","19.51","35.13","25.56","13.21","0.24","0.25","0.09","0.15","0.07","0.34","0.43","2.25","3.95","3.88","4.5","5.3","17.95","32.71","24.05","11.57","0.23","0.22","0.19","0.25","0.09","0.38","0.4","2"
"PF3D7_1245500","PF3D7_1245500.1","25.29","7.57","1.99","0.51","1.06","19.18","78.7","111.37","0","0.07","0.14","0.19","0.11","0.31","0.18","1.87","20.61","6.92","1.93","0.47","1.12","17.92","74.03","97.58","0","0.12","0.19","0.23","0.15","0.52","0.22","1.69"
"PF3D7_1245700","PF3D7_1245700.1","57.68","39.98","29.41","40.99","27.7","26.62","28.83","23.05","0.81","2.28","1.07","0.68","0","0.47","0.36","1.56","47.51","35.57","26.57","37.41","25.47","25.06","27.35","20.3","1.73","2.2","1.26","0.7","0.39","0.95","0.76","1.53"
"PF3D7_1246000","PF3D7_1246000.1","1.86","5.04","3.99","3.9","2.4","2.3","1.19","1.96","0.19","0.2","0.07","0.06","0","0","0.23","1.9","1.71","4.57","3.67","3.71","2.29","2.35","1.17","1.77","0.21","0.23","0.06","0.28","0","0.05","0.21","1.71"
"PF3D7_1246400","PF3D7_1246400.1","1478.53","713.39","84.73","21.6","26.04","37.7","52.44","248.27","1.36","0.93","0.48","0.43","0.13","0.56","1.2","5.65","1199.06","630.36","76.55","19.62","23.91","35","49.29","217.04","1.1","0.82","0.43","0.39","0.11","0.52","1.13","4.93"
"PF3D7_1246700","PF3D7_1246700.1","4.08","2.01","3.12","5.42","71.81","121.98","86.06","32.52","0.21","0.14","0.15","0.6","0.58","0.45","0.81","1.35","3.48","1.9","3.02","4.92","65.72","113.71","81.01","28.57","0.23","0.19","0.13","0.61","0.53","0.42","0.76","1.23"
"PF3D7_1251300","PF3D7_1251300.1","18.51","6.16","3.42","2.1","17.72","58.53","67.97","70.65","36.73","13.07","1.86","0.7","0.37","0.14","0.13","5.49","15.01","5.44","3.23","2.03","16.19","54.46","64.01","61.81","29.79","11.54","1.68","0.64","0.34","0.25","0.12","4.79"
"PF3D7_1251800","PF3D7_1251800.1","28.55","51.33","67.79","75.59","67.57","77.09","76.04","56.99","0.14","0.15","0","0.04","0.12","0.39","0.17","1.58","23.18","45.4","61.65","68.91","61.86","71.92","71.86","49.84","0.15","0.13","0","0.04","0.11","0.44","0.2","1.46"
"PF3D7_1252900","PF3D7_1252900.1","477.85","577.17","195.19","49.2","15.16","19.26","8.9","6.25","0.54","1.67","0","0","0.23","0","0","2.87","387.67","509.45","176.35","44.69","13.85","17.88","8.37","5.46","0.66","1.47","0.52","0","0.21","0","0","2.5"
